id_avis,id_restaurant,nom_utilisateur,note_restaurant,date_avis,titre_avis,contenu_avis
299,2,MisterWibz,5.0,2018-05-26,LÉthiopie à Lyon,On est parti le temps dune soirée en Éthiopie. Dépaysement total et une deco de folie et un repas excellent!
300,2,Jenny R,5.0,2018-05-17,Première expérience de cuisine éthiopienne,"Venus à trois pour tester la cuisine éthiopienne, nous avons été agréablement supris par le cadre du restaurant : les hauts plafonds sont suprenants et cela rend de ce fait lendroit très spacieux. Décoration typique africaine (sans tomber dans le kitsch), la carte proposée est alléchante et toute en spécialités ; jusque dans les boissons qui sont excellente ! Mention spécial au cocktail à base de fleurs de sureau / gingembre / citron et rhum. Et que dire des plats ? Une explosion de saveurs à chaque bouchée ! Je recommande les plateaux dégustations pour une première venue. Une expérience amusante, il faut dire que manger avec les mains ET dans le même plat que ses amis, cest peu commun !"
301,2,eduardo236,4.0,2018-05-13,Voyage gastroniomique très agreable,"Amateurs de saveurs inattendus : cest la bonne adresse! Ici les doigts remplacent -avec avantage- les couverts. Des portions de galette de sarrasin vous permettront de goûter aux différentes combinaisons typiquement éthiopiennes offertes sur le « plateau dégustation », dont vous sont proposées trois versions :avec viande, végétarien et végétalien. Les samouraïs enentree sont très agréables, tout comme le dessert à la mangue. Nous reviendrons!"
302,2,sambre00,2.0,2018-05-03,accueil détestable,"Mon avis est très partagé. Le cadre est très sympa. Les plats sont très bons et pour le moins originaux. Mais quel accueil... pas un bonjour, pas un sourire. Nous avions emmené nos trois enfants. Ils avaient pourtant les yeux qui brillaient. Cela n a pas aidé. Malgré tout le reste positif, cela a gâché mon expérience. Nous avons eu l impression de déranger."
303,2,Isabela P,5.0,2018-05-02,Experience insolite!,Très belle découverte avec une cuisine différente mais très délicieuse! Les serveurs sont aux petits soins. Ambiance traditionnelle. Il faut lessayer au moins une fois!
304,2,Patricia G,5.0,2018-05-02,étonnant !,"nous sommes 2 couples qui avons décidé de faire un tour du monde de la gastronomie. notre voyage nous a donc amenés en éthiopie ! quelle surprise lors de notre commande de plateau découverte où nous avons mangé avec les mains dans un plat commun remplir de légumes, viandes et sauces différentes. tout se mangeait à laide de galettes à la place des couverts, même si cest surprenant, nous nous sommes vite pris au jeu et avons dévoré le plat, plein de saveurs et dodeurs ! un véritable délice ! seul petit bémol : lodreur de lencens en fin de soirée est un peu trop fort pour nous !"
305,2,enyaprz,5.0,2018-04-24,Juste un régal!,"Nous sommes allés au MESSOB pour découvrir, nous étions 8. Nous avons fait le choix de prendre 2 plateaux décuverte qui étaient vraiment très bien garnis, en plus dêtre dé-li-ceux. On avait peur de ne pas assez manger, mais la serveuse nous gentillement expliquée quelle sert ces plateaux en fonction du nombre de personnes, donc nous avons tous très bien mangé! Une cuisine généreuse et très bonne. Le cadre est magnifique, atypique. Des bijoux et vêtements en exposition, la serveuse habillé en vêtements typiques qui se ballade de table en table avec du café torrefié afin de sentir les odeurs, les arômes... Au Messob (comme en Ethiopie je suppose), on mange avec les mains, on prend un petit bout de galette au froment et cela nous sert de couverts. Lassortiment comprenait du poulet, du boeuf haché et dautres spécialités végétariennes (il y a aussi un plateau végé et un plateau végétaLIEN). On sest simplement régalés! Le flan en dessert était très parfumé (noix de coco). La seule chose que je nai pas goûté est le café (et sa cérémonie), mais cela me donne une excuse pour y retourner! En tout cas superbe découverte, et plats exquis."
306,2,Joanna S,5.0,2018-03-17,Un dîner aux saveurs surprenantes,Le cadre mais surtout le repas est un plaisir à Messob ! Le service est soigné et tout est expliqué cest très agréable. Pour ma 3 eme visite dans cet établissement je suis toujours autant conquise ! Noubliez pas de prendre un café en fin de repas : des saveurs exceptionnelles !
307,2,Fanny D,5.0,2018-03-14,Topissim,"Très bon moment passé au Messob . Le personnel est accueillant et souriant. Le décors est top, et les plats très bons et copieux ! Un peu dattente mais ça fait parti du charme et de lambiance du restaurant. On sy croirai presque !"
308,2,Guillaume G,5.0,2018-03-12,Du bonheur,Cadre agréable. Service très bien et lenvie de vous faire découvrir leurs spécialités. Dégustation dune assiette pleines dépices et de saveurs. Un régal.
309,2,Vegetalleuse,4.0,2018-03-09,Très bon choix végétalien !,"Nous avons bcp apprécié le choix végétalien à partager du restaurant, ainsi que les samosa légumes et le bissap au rhum qui était lui aussi fabuleux. Et manger avec les doigts ça change et cest toujours sympa, autant en couple quentre ami.e.s ou avec la famille ! Le cadre est vraiment beau, le personnel sympathique, le prix plus que convenable, je recommande !"
310,2,EricMasson,5.0,2018-03-03,Très belle découverte,Une belle surprise que de découvrir des plats éthiopiens et de les manger avec les doigts. Cétait très bon et très dépaysant. Je vous le conseille vivement.
311,2,Kwisatz H,5.0,2018-02-20,A faire,"Une bonne découverte, si vous navez jamais mangé ce type de plat, cest une autre manière de manger et très appréciable, simple et efficace"
312,2,tweetylyon,4.0,2018-01-21,Une excellente adresse à Lyon,"De retour dEthiopie, jai voulu testé ce restaurant éthiopien. Quel plaisir de retrouver les saveurs de ce si beau pays. Accueil très sympathique Les plats sont très bon avec la possibilité de choisir un plateau dégustation pour 15€ seulement. Grande salle avec une belle décoration. Pensez à réserver notamment le samedi soir car le resto est souvent complet"
313,2,Flo38,4.0,2017-12-22,Un beau et bon voyage dépaysant,"Nous avons été très bien accueilli par la patronne et le lieu est très joliment décoré. Nous avons opté pour un plateau découverte, aux nombreuses saveurs, couleurs. La présentation est très sympa sur une grande crêpe à manger avec les mains. Original et super bon. On recommande ++ Ne pas oublier la cérémonie du café pour clôturer son repas. Le café est torréfié devant nous et un goût unique. Nous avons passé un excellent moment !!!"
314,2,tusimproviste,1.0,2017-12-19,Cest un truc de fou....,"Bonsoir cest la toute premiere fois de ma vie que je laisse un commentaire sur un restaurant. Se soir jai manger pour la toute premiere fois dans se restaurant......... Cher clients je vous recommande fortement un sandwich pain camamber a faire facilement cher vous cela vous evitera detre ecoeurer par cette cuisine sans gout froide et sans aucun apport nutritionelle qui vous ferra passer par la suite une soiree degeulasse, bad total une arnaque pure simple et precise. Je ne suis pas un grand chef mais le minimum et de respecter le gout des bonnes chose mais malheuresement dans se restaurant le gout des bonnes chose a etait gifler et pietiner dans tout les sens.... A EVITER FORTEMENT! ☠️"
315,2,Klement T,4.0,2017-12-19,Une super découverte,"Une vraie touche doriginalité que ce coin dAfrique, qui change des restaurants étrangers se résumant souvent à de lasiatique et de loriental. Cest bon, cest copieux et cest pas forcément cher. À tester !"
316,2,deesse13,4.0,2017-12-13,Très sympa!,"Lendroit est joliment décoré et le personnel très aimable. Le plateau dégustation pourrait à mon goût être plus originale encore (remplacer la petite poignée salade verte/tomate et le mélange pomme de terre/carotte qui nous dépaysent pas vraiment...). Nos galettes étaient très froides, cest dommage (peut-être parce que nous étions les premiers à être servi? Des rinces doigts sont effectivement une bonne idée à mettre en place, pensez-y! Mise à part ces quelques réflexions, nous avions vraiment apprécié la qualité des mets au niveau gustatif et fraicheur."
317,2,Testeur heureux!,5.0,2017-10-20,Authentique et excellent!,"Après un séjour à Djibouti, charmé par la savoureuse cuisine éthiopienne, quelle joie de constater quun restaurant éthiopien se trouve à Lyon! Un peu dubitatif au départ, ayant peur dêtre déçu et de ne pas retrouver les arômes, odeurs et épices de cette cuisine si particulière, nous nous sommes vite retrouvés dans nos souvenirs djiboutien! Atmosphère, parfums, décoration, nous étions de retour là-bas! Et en ce qui concerne la qualité de la cuisine, soyez rassurés, elle est authentique, savoureuse, délicieuse, excellente, parfumée! Jy retourne très bientôt, pressé de retrouver ces goûts et arômes incroyables! Nhésitez plus, allez-y, le service est impeccable, tout le monde est aux petits soins pour vous et les prix sont très raisonnables!"
318,2,Patricia C,5.0,2017-10-19,Sympa,"Très originale, il faut réserver pour être sur davoir ça place, un repas à partager pour 6 personnes, en prenant 3 plateaux complet et et 3 viandes qui sont ajouter au un plateau de dégustation. Les plats sont assez épicé, mais très bon, et manger en tremper une galette tenu dans les doigts cest vraiment quelque chose qui sort de lordinaire pour nous. Un moment convivial en famille, avec un bon repas et une bonne ambiance, le personnel est très aimable et répond a toute nos interrogations, je conseille aussi le vin rouge dAfrique du Sud et le pot de blanc très fruité et sucré. Nhésité pas à essayer si cette nouvelle expérience vous tente :)"
319,2,krislaporte,5.0,2017-10-11,Genial!,"Nous y sommes allés à 4: 2 personnes de -30 ans et 2 personnes + 50 ans ! Soit 2 générations différentes ! Et le coup de coeur a été partagé,comme le repas par tous! Un plat commun est posé sur la table et tout est à partager; on mange avec les doigts,des crêpes servent de fourchettes.Bien sûr ,les puristes diront que les plats sont occidentalisés,mais nous avons adoré les différentes saveurs. Personnel charmant qui nhésite pas à vous faire decouvrir sa culture. Restaurant très coloré,très gai"
320,2,muffinlyonnais,3.0,2017-09-24,Une note africaine en plein Lyon 6,"Très belle salle, personnel timide mais sympathique. Repas à manger avec les mains dans un plateau à partager entre amis. Ne convient pas pour un diner daffaires. Je recommande particulièrement le poulet épicé, un délice!"
321,2,Rayan M,3.0,2017-09-13,Bien mais peu mieux faire,"Nous avions commandé deux plats à partager. Un vegetarien et un normal. Les deux plats sont arrivés tout mélanger. Les vegs mélangés avec le reste. De plus aucunes explications. Nous avons essayé de reconnaitre les plats avec la carte. Sinon le gout est là, les coktails sont bons et le prix est correct."
322,2,bacilledecoq,3.0,2017-09-12,Moyen...,"Nous y allions pour la première fois, à cinq. Jai été un peu déçu par laccueil. La nourriture est correcte et comme prévu on mange avec les doigts. Par contre jaurais bien apprécié une serviette rince-doigts au moins ! Là, il faut faire la queue pour accéder au lavabo des (toutes petites) toilettes."
323,2,arnomulhouse,4.0,2017-09-10,Déjeuner le dimanche,Très bon repas du dimanche. Lapéritif maison à lhibiscus est très rafraîchissant. Les plats sont servis sur une galette en commun. Cela permet de partager en toute convivialité. Très bon dessert et café. À faire pour découvrir la cuisine éthiopienne. Service agréable. La serveuse passe du temps à expliquer les mets et à faire découvrir la culture éthiopienne.
324,2,Chris T,4.0,2017-08-12,Belle découverte,"Ma femme connaissait ce restaurant mais pas moi. Javais une petite appréhension car je ne connaissais pas du tout cette cuisine. Et bien allez y les yeux fermés car les plats sont délicieux très bien épicés mais pas trop la galette qui accompagne les plats et sert de couvert est très bonne, le service jeune est très sympa les décors au top, vraiment un Resto très dépaysant. Perso on y retournera. Et point positif, cet endroit est fréquenté par les éthiopiens de Lyon, donc pas un coin à touriste pourtant nous y sommes allés en Août !!!! Bon appétit"
