id_avis,id_restaurant,nom_utilisateur,note_restaurant,date_avis,titre_avis,contenu_avis
682,4,Elodie C,5.0,Rédigé le 16 août 2017,Excellent,Une expérience culinaire incomparable et inoubliable ! Le service est irréprochable et le personnel et à l'écoute. Très bon conseil de la part du sommelier pour les vins. Les plats sont raffinés. Je recommande vivement
683,4,PopFu76,5.0,Rédigé le 14 août 2017,Orgasmique,"C'est la 2eme fois que nous dînons chez têtedoie. Cela a été une fois de plus un émerveillement à chaque plat. Le cadre et le service, toujours aussi parfaits.  Et les plats, une merveille,  notamment le soufflé à la fleur d'oranger. A refaire !!!"
684,4,Anaïs G,5.0,Rédigé le 14 août 2017,"Plus qu'un resto, une expérience","Un feu d'artifice de saveurs, des associations encore jamais goûtées, des assiettes magnifiques, qu'on aurait presque envie de ne pas toucher, et surtout une vue époustouflante de tout Lyon. Le dîner parfait pour un moment romantique en amoureux."
685,4,Dominique B,5.0,Rédigé le 13 août 2017,Excellent,"Un très bon dîner en 5 plats mélangeant astucieusement les saveurs, peut être un poil trop copieux, service agréable et vue magnifique 
Mérite amplement l'étoile au Michelin"
686,4,MisteryGuestCH,3.0,Rédigé le 9 août 2017,"L'absence d'un chef, l'essentiel !","Quelle merveilleuse expérience que la cuisine de Monsieur Têtedoie ! Quelle déception également l'absence de cet homme dans son restaurant !

Il est parfois des questions qui ne trouvent réponse qu'auprès d'un chef et non de ses serveurs. Le service est certes attentionné mais quelques erreurs et questions évitées par des phrases comme l'éternel ""Je vais demander au chef."" ne sont pas vraiment digne d'un restaurant étoilé.

C'est la seule déception pour ce lieu riche en gastronomie lyonnaise."
687,4,Olivier V,3.0,Rédigé le 9 août 2017,Il manque l'explosion,"Le cadre est magnifique, le restaurant est très élégant. Le service est très bien.
Je reste sur ma faim concernant la nourriture qui est quand même le but de notre visite dans ce lieu. C'est très bon mais je n'ai pas eu de véritable explosion de saveurs telle que j'en ai connue chez d'autres grands chefs. Il m'a manqué LE plat qui vous retourne les papilles et que vous gardez en mémoire à vie."
688,4,GenesisLyon,5.0,Rédigé le 4 août 2017,Excellent,"L'établissement est raffiné mais on se sent bien; le service est efficace (même l'eau en carafe est apportée rapidement et les verres remplis régulièrement sans avoir à le demander) sans être guindé. Le sommelier est de bon conseil. Les mises en bouche, entrées et desserts sont excellents et magnifiquement presentés; en revanche, le plat principal était un ton légèrement en dessous (pintade banale). La salle de restaurant offre une vue sur Lyon est remarquable mais le restaurateur n'y est pas pour grand-chose."
689,4,Alexa,1.0,Rédigé le 3 août 2017,Terrasse annulée,Incroyable....nous avions réservé pour un anniversaire. Orage mais personne nous a appelé pour nous informer de l'annulation suite orage. Nous nous sommes présenté au parking et le voiturier nous a demandé de téléphoner au restaurant pour confirmer l'annulation... impensable pour un restaurant de ce niveau....
690,4,mandineadr,5.0,Rédigé le 3 août 2017,Mariage,"Nous avons dîné en famille pour notre Mariage 
L'accueil a été remarquable 
Nous avons eu un menu exceptionnel 
Que de bons souvenirs..."
691,4,laurencelyon2,4.0,Rédigé le 3 août 2017,Quelques irrégularités mais trés bien,"Un cadre agréable avec une vue splendide en surplomb sur la ville. Le repas a été largement apprécié, c'est inventif et bon, avec des produits de saisons, de qualité et un vrai savoir faire.
Je regrette juste, un rien de sel en trop dans l’œuf parfait, un soufflé à la fleur d'oranger trop sucré.
Egalement, quel dommage, à 23h30 d'entendre tous les bruits de la cuisine, les couverts que l'on range, le bruit des assiettes qu'on empile, l'employé qui claque la bise à son collègue en disant A demain. C'est sympathique dans une brasserie mais cela casse un peu le cadre du gastro feutré. Mes remarques se veulent constructives pour ce restaurant qui reste un très bon souvenir et ou je n'hésiterais pas à revenir."
692,4,Evelyne C,5.0,Rédigé le 31 juillet 2017,C'était parfait,J'y ai fêté hier en compagnie de ma famille mon 60e anniversaire. C'était vraiment parfait. L'équipe a été très attentive et surtout envers mon petit-fils de 2 ans. Le mélange des saveurs est extraordinaire. Merci pour la petite attention au dessert. En plus la vue sur Lyon est magnifique.
693,4,john v,4.0,Rédigé le 30 juillet 2017,Valeur sûre,"Le menu gastro était excellent et de quantité tout à fait raisonnable, le service et l'ambiance étaient parfaits. En revanche les fauteuils sont assez inconfortables à mon goût et les tables mal équilibrées."
694,4,Laurent C,4.0,Rédigé le 28 juillet 2017,pas de risque,"repas d'affaire avec des étrangers, je cherchais un cadre avec la vue et le repas différent du traditionnel bouchon lyonnais.
cet endroit est parfait.
après, je reste sur ma faim car nous avons pris le 5 plats et lors d'un repas d'affaire nous ne prenons pas le temps de savourer et/ou discuter du plat et des saveurs. 
les menus peuvent être tes bien présentes en anglais, ce qui est un plus.
donc je dois y revenir pour un choix à la carte.
la vue est magnifique et le mobilier moderne."
695,4,Marache,5.0,Rédigé le 27 juillet 2017,Excellente table - Belle adresse,"En passant par la capitale des gaules, vous ne pouvez pas oublier qu'elle est aussi temple de la gastronomie française. 
Tetedoie en est un grand représentant. Assiettes superbes et équilibrées, portées et accompagnées au millimètre par des vins proposés par un sommelier hors pair. 
Grande table et grand moment."
696,4,Gérard R,5.0,Rédigé le 26 juillet 2017,De passage avec des étudiants de la Northern Arizona University,"C'est la deuxième année consécutive que j'ai le plaisir d'accompagner des étudiants de la Northern Arizona University pour leur séjour de plusieurs jours autour de la découverte de la gastronomie française. C'est donc sans surprise que nous avons pu à nouveau bénéficier d'une qualité d'accueil irréprochable et d'un excellent menu servi dans un salon privatif après le Champagne en terrasse. Merci à Christian TETEDOIE pour la qualité de sa prestation et de sa présence à nos côtés. Les plats sont raffinés, décorés à merveille, recherchés et savoureux à souhait. On touche ici un milieu où l'Etoile n'est pas usurpée. Une petite sœur à cette première étoile serait du reste la bienvenue..."
697,4,Clegui,3.0,Rédigé le 25 juillet 2017,"Oui pour le panorama, et c’est bien tout !","Vue exceptionnelle sur notre belle ville de Lyon.
Mise en bouche agréable avec notre coupe de champagne.
Le sommelier n’est pas de bon conseil, il ne dispense aucun conseil ! 
Le reste du menu en 9 services  à 140€ est bien décevant :
Des micros portions sont servies les unes après les autres et sont quasi exclusivement composées de légumes.  
Le filet barbet est en fait à peine un quart de filet. 
Le plat signature du chef : mini portion de homard bleu et tête de veau est une pure arnaque.
L’assiette de fromage est décevante voire dérangeante, les parts sont servies comme pour une dinette de poupée, de la taille d’un ongle (j’ai pris une photo mon ongle est plus gros).
Le pré dessert est de bonne composition, cela se gâte avec le dessert aux cerises qui n’est même pas digne d’une cuisine de ménage. 
La salle est mal insonorisée. Les tables sont trop basses et les sièges sont très très inconfortables : mal de dos assuré ! 
 Il n’existe pas de toilettes dédiées au restaurant gastronomique. Leur propreté laisse à désirer. 
La note est salée, très salée pour un moment décevant.
A part pour la vue sur Lyon ce restaurant n’a aucun intérêt, le chef ne s’est pas montré, il devait avoir honte de sa cuisine."
698,4,Célia B,5.0,Rédigé le 22 juillet 2017,Excellent,"Le menu unique du déjeuner était parfait ; étonnée des amuse-bouches au dessert !
J'ai particulièrement apprécié l'entrée (avec de l'artichaut) pleine de fraicheur pour l'été."
699,4,pelletier_13,4.0,Rédigé le 22 juillet 2017,pas que pour la vue!!,"Dîner avec le menu découverte à la confiance du chef en 5 services.Que de bonnes surprises. Plats soignés, cuisine raffinée avec un service parfait. Cadre du restaurant en plus de la vue qui donne envie d'y retourner A faire absolument"
700,4,saladelyonnaise,5.0,Rédigé le 18 juillet 2017,Déjeuner d'affaires,"Cuisine inventive et fine
Service efficace et attentionné 
Décor moderne et une vue à couper le souffle!"
701,4,tousatable,5.0,Rédigé le 17 juillet 2017,Je dis oui!,"Je ne pense pas avoir à décrire le cadre magnifique de ce restaurant. 
Le service était parfait (pourtant le serveur à commencé 2 jours avant notre dîner) 
Les plats étaient excellents et copieux. 

Je me suis rendue à tete d'oie afin de faire découvrir un bel endroit à ma famille australienne. Ils n'ont pas été déçus et sont ravis d'avoir découvert cet endroit. 

Je recommande! Et à bientôt!"
702,4,Jean-christophe R,5.0,Rédigé le 16 juillet 2017,Magnifique,Nous avons merveilleusement bien dîner. Une cuisine précise et raffinée. Des plats qui mettent en valeur les produits. Une très belle carte des vins et un service attentionné. Rien à dire c'était parfait !
703,4,Pierrotravel,5.0,Rédigé le 13 juillet 2017,Très bonne table,"Bravo monsieur tetedoie pour cette belle table ET ces mets revisités avec cette vue magnifique. Le service est irréprochable et très professionnel et si vous pouvez faire quelquechose pour les spots dans le visage qui sont trop fort...
Bravo ET quel talent ! On reviendra"
704,4,christophe L,4.0,Rédigé le 5 juillet 2017,Un anniversaire,"Nous avons fêté les 18 ans de mon neveu qui rentrait pour la première fois dans un restaurant étoilé. 
Il a beaucoup apprécié. 
Cet établissement dispose d un cadre 3 étoiles. 
Le service est attentionné, la vue superbe. 
Très bonne cuisine avec beaucoup de produits dans l assiette mais en petite quantité  (au menu).
Le pain est excellent.
Les mises en bouche sont très travaillées tout comme le reste.
Seuls bémols: le restaurant étant plein, la salle était très bruyante, le service un peu long.
Bon souvenir. 
Le +, un parking avec voiturier très sympa , qu il faut réserver à l'avance."
705,4,Pierre G,3.0,Rédigé le 5 juillet 2017,"Cuisine OK, ambiance KO","Dîner dans le restaurat qui a probablement la plus belle vue de tout Lyon:
Arrivé de jour, vu le soir arriver et reparti la nuit: féérique.
Nous avons pris le menu découverte à 5 plats et l'avons apprécié.
La sardine et sa crème de fenouil,  la lotte panée au curry et le filet de charolais cuit à basse température étaient excellents.
Le dessert de fraises n'était peut être pas à la hauteur.
En bémol: le restaurant était plein et l'on sentait une tension: les serveurs passaient et repassaient avec de grands plateaux, le chef allait et venait l'air concentré:
J'aurais préféré le voir à la table en fin de service.
Nous avons - code de la route oblige - commandé du vin au verre: est-ce pour cela que le sommeiller était si peu ouvert?
Et que dire du prix d'un dl de côte du Rhône blanc facturé €12 alors que l'on trouve la bouteille dans le commerce pour la moitié?
La cuisine servie chez Tetedoie ressemble à celle du Clos des sens d'Annecy, mais le sens de la fête lorsque l'on mange chez ce dernier est totalement absent ici."
706,4,sylviebm40,3.0,Rédigé le 2 juillet 2017,Une déception,"Nous sommes allés déjeuner dans ce restaurant pour l anniversaire de notre fils.
Habitués à fréquenter toute sorte de restaurants, des petits restaurants comme des 3 étoiles nous étions ravis de découvrir celui ci. 
La vue est superbe , la cuisine est bonne. Nous avons pris 2 menus en 5 plats et un plat / dessert . Nous avions demandé une attention particulière pour le dessert de notre fils.
Nous n avons pas été déçus des plats mais du service. On dirait qu il n y a aucun chef d orchestre dans la salle.
Le service a été lent, très lent. Ma viande est arrivée froide et lorsque je l ai signalé elle a été réchauffée avec 10 min d attente et aucune excuse .
Nos verres d eau étaient toujours vides alors que les serveurs passaient à côté de nous sans nous proposer de recommander de l eau (qui est servie dans des minuscules bouteilles et très chère ...un peu mesquin).

Un service ""fantomatique"",sans chaleur, très impersonnel . 
A la fin du repas qui a duré 3h en tout on ne nous a même pas proposé un café à tel point que mon mari s est demandé si le repas était fini.
Et pour finir ils ont oublié de mettre la plaque de chocolat ""bon anniversaire "" sur le dessert.

Plusieurs petites erreurs cumulées qui gâchent un peu le repas et ce que l on attend d un tel restaurant . 
Nous sommes bien conscients que ce n est pas un 3 étoiles mais avec une étoile on pourrait s attendre à mieux."
